CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08-12-16,14:33,MANHATTAN,10065,40.761486,-73.96062,POINT (-73.96062 40.761486),1 AVENUE                        ,EAST 62 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3500818,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,11:49,QUEENS,11413,40.66743,-73.74474,POINT (-73.74474 40.66743),230 PLACE                       ,141 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3502614,PASSENGER VEHICLE,PICK-UP TRUCK,,,
08-06-16,3:50,BROOKLYN,11206,40.698696,-73.93477,POINT (-73.93477 40.698696),BUSHWICK AVENUE                 ,MELROSE STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3495103,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-12-16,3:00,MANHATTAN,10017,40.754726,-73.97788,POINT (-73.97788 40.754726),EAST 45 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499432,PASSENGER VEHICLE,VAN,TAXI,,
08-12-16,15:20,MANHATTAN,10018,40.751923,-73.98308,POINT (-73.98308 40.751923),,,15        WEST 39 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3499437,PASSENGER VEHICLE,PICK-UP TRUCK,TAXI,,
08-01-16,8:21,MANHATTAN,10035,40.802753,-73.93358,POINT (-73.93358 40.802753),EAST 125 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3493297,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/16/2016,6:10,,,40.739082,-73.79345,POINT (-73.79345 40.739082),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3501349,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/16/2016,16:00,,,40.673153,-73.9732,POINT (-73.9732 40.673153),8 AVENUE                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3501873,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/13/2016,10:00,BROOKLYN,11215,40.666473,-73.984184,POINT (-73.984184 40.666473),,,427       11 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500413,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08-08-16,12:00,BROOKLYN,11203,40.64187,-73.94281,POINT (-73.94281 40.64187),,,1297      BROOKLYN AVENUE               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3497288,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2016,18:01,BRONX,10461,40.84281,-73.84469,POINT (-73.84469 40.84281),HALPERIN AVENUE                 ,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500108,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,0:00,,,40.7136,-74.0091,POINT (-74.0091 40.7136),MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491708,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/19/2016,9:10,MANHATTAN,10025,40.792362,-73.96418,POINT (-73.96418 40.792362),WEST 97 STREET                  ,CENTRAL PARK WEST,,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,3502915,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-09-16,1:40,QUEENS,11103,40.767353,-73.9177,POINT (-73.9177 40.767353),34 STREET                       ,28 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3496911,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,15:20,BROOKLYN,11212,40.65827,-73.90557,POINT (-73.90557 40.65827),,,215       LOTT AVENUE                   ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3490647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-04-16,2:02,QUEENS,11378,40.731194,-73.88819,POINT (-73.88819 40.731194),74 STREET                       ,53 AVENUE,,0,0,0,0,0,0,0,0,Animals Action,Unspecified,Unspecified,,,3494318,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
07/31/2016,19:12,,,,,,HYLAN BOULEVARD                 ,NARROWS ROAD SOUTH,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,,3492601,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-09-16,21:45,QUEENS,11361,40.759483,-73.768906,POINT (-73.768906 40.759483),,,45-34     BELL BOULEVARD                ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Passing or Lane Usage Improper,,,,3497645,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/17/2016,17:35,BRONX,10454,40.80393,-73.90547,POINT (-73.90547 40.80393),LOCUST AVENUE                   ,EAST 141 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3502951,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/18/2016,20:18,QUEENS,11004,40.736176,-73.71372,POINT (-73.71372 40.736176),LITTLE NECK PARKWAY             ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3503306,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/28/2016,4:10,MANHATTAN,10014,40.731125,-74.004234,POINT (-74.004234 40.731125),7 AVENUE SOUTH                  ,MORTON STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3489162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/31/2016,19:55,,,40.87544,-73.912766,POINT (-73.912766 40.87544),,,172       TERRACE VIEW AVENUE           ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3491877,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/18/2016,12:20,BROOKLYN,11239,40.65136,-73.86971,POINT (-73.86971 40.65136),,,501       GATEWAY DRIVE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3503187,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/16/2016,12:56,,,40.83694,-73.927124,POINT (-73.927124 40.83694),OGDEN AVENUE                    ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3501632,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/14/2016,18:00,,,40.667027,-73.9952,POINT (-73.9952 40.667027),PROSPECT AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3571697,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/31/2016,22:50,,,,,,HORACE HARDING EXPRESSWAY       ,MAIN STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3492476,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/19/2016,13:00,QUEENS,11368,40.74118,-73.85242,POINT (-73.85242 40.74118),WESTSIDE AVENUE                 ,CORONA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3505717,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/18/2016,18:00,MANHATTAN,10027,40.806816,-73.94321,POINT (-73.94321 40.806816),,,21        WEST 125 STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3502929,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-12-16,12:40,,,40.582638,-73.978676,POINT (-73.978676 40.582638),BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Unsafe Speed,,,3499148,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/13/2016,14:50,STATEN ISLAND,10301,40.646664,-74.088936,POINT (-74.088936 40.646664),RICHMOND TERRACE                ,JERSEY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500726,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-07-16,12:40,QUEENS,11375,40.721043,-73.83812,POINT (-73.83812 40.721043),,,112-15    72 ROAD                       ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3495220,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-06-16,10:59,MANHATTAN,10018,40.751595,-73.98422,POINT (-73.98422 40.751595),,,45        WEST 38 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494908,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
07/29/2016,8:00,MANHATTAN,10013,40.718098,-74.004974,POINT (-74.004974 40.718098),,,91        FRANKLIN STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3492609,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/14/2016,21:00,,,40.69383,-73.82888,POINT (-73.82888 40.69383),118 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500484,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08-10-16,0:00,,,40.63352,-74.141594,POINT (-74.141594 40.63352),INNIS STREET                    ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3497744,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-09-16,22:47,BROOKLYN,11201,40.689144,-73.99071,POINT (-73.99071 40.689144),ATLANTIC AVENUE                 ,BOERUM PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3497452,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-11-16,11:40,,,40.727947,-73.92586,POINT (-73.92586 40.727947),QUEENSBORO BRIDGE LOWER ROADWAY ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499921,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
08-03-16,14:30,QUEENS,11422,40.66563,-73.73921,POINT (-73.73921 40.66563),BROOKVILLE BOULEVARD            ,SUNRISE HIGHWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494323,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-02-16,16:27,,,40.732002,-74.01025,POINT (-74.01025 40.732002),WEST STREET                     ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,3495280,Bus,Bus,,,
08/15/2016,0:39,,,40.710472,-73.960945,POINT (-73.960945 40.710472),,,SOUTH 5 STREET                          ,1,0,0,0,1,0,0,0,Unsafe Speed,,,,,3533200,BICYCLE,,,,
08-09-16,13:50,MANHATTAN,10036,40.757385,-73.98226,POINT (-73.98226 40.757385),AVENUE OF THE AMERICAS          ,WEST 46 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3497072,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/15/2016,16:30,BRONX,10465,40.828125,-73.84105,POINT (-73.84105 40.828125),BRUCKNER BOULEVARD              ,BRUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3505204,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-03-16,16:26,BROOKLYN,11206,40.7109,-73.943794,POINT (-73.943794 40.7109),MAUJER STREET                   ,GRAHAM AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,3494256,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,10:00,,,40.588234,-73.97148,POINT (-73.97148 40.588234),AVENUE Y                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3503056,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/16/2016,1:09,MANHATTAN,10011,40.73407,-73.999664,POINT (-73.999664 40.73407),GREENWICH AVENUE                ,CHRISTOPHER STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3500781,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-04-16,23:50,MANHATTAN,10032,40.83468,-73.944435,POINT (-73.944435 40.83468),BROADWAY                        ,WEST 158 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3533096,PASSENGER VEHICLE,,,,
08/19/2016,0:48,,,40.705833,-73.81812,POINT (-73.81812 40.705833),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3504811,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/13/2016,15:40,BROOKLYN,11249,40.712173,-73.96609,POINT (-73.96609 40.712173),,,373       WYTHE AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3499611,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/29/2016,16:11,QUEENS,11368,40.75245,-73.86753,POINT (-73.86753 40.75245),,,99-87     37 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3492542,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08-07-16,5:10,MANHATTAN,10016,40.74309,-73.97402,POINT (-73.97402 40.74309),EAST 33 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494921,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-07-16,23:25,BROOKLYN,11212,40.656544,-73.90546,POINT (-73.90546 40.656544),HEGEMAN AVENUE                  ,OSBORN STREET,,4,0,0,0,0,0,4,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3501119,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/16/2016,12:25,BROOKLYN,11235,40.57707,-73.96401,POINT (-73.96401 40.57707),,,309       BRIGHTON BEACH AVENUE         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501686,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/18/2016,19:46,BROOKLYN,11209,40.62578,-74.02416,POINT (-74.02416 40.62578),80 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3503134,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08-09-16,17:55,,,40.73673,-73.85625,POINT (-73.85625 40.73673),HORACE HARDING EXPRESSWAY       ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3497636,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-03-16,10:35,BRONX,10458,,,,EAST BEDFORD PARK BOULEVARD     ,VALENTINE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494063,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-02-16,8:00,BROOKLYN,11238,40.68836,-73.96444,POINT (-73.96444 40.68836),,,284       LAFAYETTE AVENUE              ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3494235,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,,
08-02-16,10:18,,,40.586117,-73.93604,POINT (-73.93604 40.586117),BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3492831,MOTORCYCLE,MOTORCYCLE,,,
08-03-16,5:30,MANHATTAN,10001,,,,12 AVENUE                       ,WEST 30 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494823,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,9:21,STATEN ISLAND,10304,40.628544,-74.07648,POINT (-74.07648 40.628544),BAY STREET                      ,PROSPECT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502121,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/13/2016,13:00,BROOKLYN,11212,40.659367,-73.92599,POINT (-73.92599 40.659367),,,216       EAST 91 STREET                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3501046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/29/2016,16:00,BROOKLYN,11208,40.669056,-73.86569,POINT (-73.86569 40.669056),,,2675      LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3492212,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/30/2016,22:40,,,,,,GRAND CENTRAL PARKWAY E/B ENTRAN,AVENUE OF SCIENCE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3492505,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,10:30,QUEENS,11385,40.69757,-73.90758,POINT (-73.90758 40.69757),JEFFERSON AVENUE                ,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3506377,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,9:00,BROOKLYN,11201,40.68993,-73.98148,POINT (-73.98148 40.68993),FLATBUSH AVENUE EXTENSION       ,DE KALB AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3500460,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,TAXI
08/18/2016,15:40,MANHATTAN,10024,40.78471,-73.9772,POINT (-73.9772 40.78471),,,444       AMSTERDAM AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3502894,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
07/31/2016,21:45,BROOKLYN,11210,40.629616,-73.94248,POINT (-73.94248 40.629616),EAST 35 STREET                  ,AVENUE I,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491966,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/18/2016,9:10,BRONX,10473,40.82256,-73.87101,POINT (-73.87101 40.82256),STORY AVENUE                    ,METCALF AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3507443,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/29/2016,8:05,MANHATTAN,10027,40.81041,-73.94356,POINT (-73.94356 40.81041),,,380       LENOX AVENUE                  ,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,3491660,MOTORCYCLE,OTHER,,,
08/16/2016,15:50,,,40.877796,-73.86806,POINT (-73.86806 40.877796),EAST GUN HILL ROAD              ,OLINVILLE AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3501656,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-07-16,20:10,BRONX,10467,40.87859,-73.87932,POINT (-73.87932 40.87859),,,3340      BAINBRIDGE AVENUE             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3496486,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-05-16,9:55,QUEENS,11101,40.749714,-73.93617,POINT (-73.93617 40.749714),41 AVENUE                       ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,,,,3532942,Box Truck,Box Truck,,,
08/15/2016,14:30,,,40.64937,-74.012955,POINT (-74.012955 40.64937),GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3501112,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-12-16,4:40,,,40.737553,-73.85089,POINT (-73.85089 40.737553),LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3499000,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/31/2016,10:30,,,40.77661,-73.92153,POINT (-73.92153 40.77661),,,21 STREET                               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3506499,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-09-16,18:18,,,40.651054,-74.01112,POINT (-74.01112 40.651054),44 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3497361,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PICK-UP TRUCK,,
08/13/2016,17:38,,,,,,CROSS BRONX EXPRESSWAY          ,HARDING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3500889,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/16/2016,16:25,,,40.75548,-73.74173,POINT (-73.74173 40.75548),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3502022,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-09-16,15:00,QUEENS,11385,40.70086,-73.893845,POINT (-73.893845 40.70086),MYRTLE AVENUE                   ,CENTRAL AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3498860,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-05-16,15:00,BROOKLYN,11238,40.685555,-73.95936,POINT (-73.95936 40.685555),,,424       CLASSON AVENUE                ,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,3494619,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
07/29/2016,11:30,MANHATTAN,10036,,,,12 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3500798,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08-03-16,7:05,,,40.806477,-73.908455,POINT (-73.908455 40.806477),BRUCKNER BOULEVARD              ,SOUTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3493972,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/17/2016,13:00,,,40.628567,-73.888794,POINT (-73.888794 40.628567),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502427,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-09-16,10:03,QUEENS,11101,40.73781,-73.929245,POINT (-73.929245 40.73781),37 STREET                       ,GREENPOINT AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498289,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/13/2016,8:35,,,40.862743,-73.90376,POINT (-73.90376 40.862743),WEST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3620701,SPORT UTILITY / STATION WAGON,,,,
07/30/2016,0:00,BRONX,10466,40.893124,-73.85656,POINT (-73.85656 40.893124),,,720       EAST 233 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492777,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/18/2016,23:15,,,40.75895,-73.96849,POINT (-73.96849 40.75895),,,3 AVENUE                                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3502793,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-07-16,15:25,BROOKLYN,11231,40.675198,-73.99936,POINT (-73.99936 40.675198),WEST 9 STREET                   ,COURT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495848,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08-04-16,15:00,MANHATTAN,10001,40.75048,-73.99472,POINT (-73.99472 40.75048),,,421       8 AVENUE                      ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3494885,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08/19/2016,16:05,,,40.775887,-73.99137,POINT (-73.99137 40.775887),HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3503499,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,17:30,QUEENS,11435,40.705746,-73.8097,POINT (-73.8097 40.705746),HILLSIDE AVENUE                 ,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3501923,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
